"","method","wavelength1","value","plate","sampling","treatment","temperature","nut","rep"
"6809","OD ","440",0.089,"all","10","pulse","18","Low","3"
"6810","OD ","440",0.108,"all","10","pulse","21","Low","3"
"6811","OD ","450",0.074,"all","10","pulse","9","Low","3"
"6812","OD ","450",0.081,"all","10","pulse","12","Low","3"
"6813","OD ","450",0.08,"all","10","pulse","15","Low","3"
"6814","OD ","450",0.09,"all","10","pulse","18","Low","3"
"6815","OD ","450",0.107,"all","10","pulse","21","Low","3"
"6816","OD ","650",0.057,"all","10","pulse","9","Low","3"
"6817","OD ","650",0.059,"all","10","pulse","12","Low","3"
"6818","OD ","650",0.062,"all","10","pulse","15","Low","3"
"6819","OD ","650",0.069,"all","10","pulse","18","Low","3"
"6820","OD ","650",0.082,"all","10","pulse","21","Low","3"
"6821","OD ","800",0.054,"all","10","pulse","9","Low","3"
"6822","OD ","800",0.058,"all","10","pulse","12","Low","3"
"6823","OD ","800",0.059,"all","10","pulse","15","Low","3"
"6824","OD ","800",0.064,"all","10","pulse","18","Low","3"
"6825","OD ","800",0.077,"all","10","pulse","21","Low","3"
"6826","RFU ","395,680",34,"all","10","pulse","9","HI","1"
"6827","RFU ","395,680",49,"all","10","pulse","12","HI","1"
"6828","RFU ","395,680",103,"all","10","pulse","15","HI","1"
"6829","RFU ","395,680",126,"all","10","pulse","18","HI","1"
"6830","RFU ","395,680",100,"all","10","pulse","21","HI","1"
"6831","RFU ","614,680",7,"all","10","pulse","9","HI","1"
"6832","RFU ","614,680",9,"all","10","pulse","12","HI","1"
"6833","RFU ","614,680",12,"all","10","pulse","15","HI","1"
"6834","RFU ","614,680",13,"all","10","pulse","18","HI","1"
"6835","RFU ","614,680",29,"all","10","pulse","21","HI","1"
"6836","RFU ","440,660",22,"all","10","pulse","9","HI","1"
"6837","RFU ","440,660",45,"all","10","pulse","12","HI","1"
"6838","RFU ","440,660",69,"all","10","pulse","15","HI","1"
"6839","RFU ","440,660",98,"all","10","pulse","18","HI","1"
"6840","RFU ","440,660",100,"all","10","pulse","21","HI","1"
"6841","OD ","440",0.065,"all","10","pulse","9","HI","1"
"6842","OD ","440",0.069,"all","10","pulse","12","HI","1"
"6843","OD ","440",0.072,"all","10","pulse","15","HI","1"
"6844","OD ","440",0.084,"all","10","pulse","18","HI","1"
"6845","OD ","440",0.087,"all","10","pulse","21","HI","1"
"6846","OD ","450",0.064,"all","10","pulse","9","HI","1"
"6847","OD ","450",0.067,"all","10","pulse","12","HI","1"
"6848","OD ","450",0.07,"all","10","pulse","15","HI","1"
"6849","OD ","450",0.083,"all","10","pulse","18","HI","1"
"6850","OD ","450",0.086,"all","10","pulse","21","HI","1"
"6851","OD ","650",0.05,"all","10","pulse","9","HI","1"
"6852","OD ","650",0.051,"all","10","pulse","12","HI","1"
"6853","OD ","650",0.054,"all","10","pulse","15","HI","1"
"6854","OD ","650",0.061,"all","10","pulse","18","HI","1"
"6855","OD ","650",0.063,"all","10","pulse","21","HI","1"
"6856","OD ","800",0.049,"all","10","pulse","9","HI","1"
"6857","OD ","800",0.051,"all","10","pulse","12","HI","1"
"6858","OD ","800",0.054,"all","10","pulse","15","HI","1"
"6859","OD ","800",0.059,"all","10","pulse","18","HI","1"
"6860","OD ","800",0.062,"all","10","pulse","21","HI","1"
"6861","RFU ","395,680",37,"all","10","pulse","9","HI","2"
"6862","RFU ","395,680",36,"all","10","pulse","12","HI","2"
"6863","RFU ","395,680",86,"all","10","pulse","15","HI","2"
"6864","RFU ","395,680",194,"all","10","pulse","18","HI","2"
"6865","RFU ","395,680",136,"all","10","pulse","21","HI","2"
"6866","RFU ","614,680",10,"all","10","pulse","9","HI","2"
"6867","RFU ","614,680",7,"all","10","pulse","12","HI","2"
"6868","RFU ","614,680",7,"all","10","pulse","15","HI","2"
"6869","RFU ","614,680",20,"all","10","pulse","18","HI","2"
"6870","RFU ","614,680",33,"all","10","pulse","21","HI","2"
"6871","RFU ","440,660",27,"all","10","pulse","9","HI","2"
"6872","RFU ","440,660",65,"all","10","pulse","12","HI","2"
"6873","RFU ","440,660",51,"all","10","pulse","15","HI","2"
"6874","RFU ","440,660",90,"all","10","pulse","18","HI","2"
"6875","RFU ","440,660",125,"all","10","pulse","21","HI","2"
"6876","OD ","440",0.059,"all","10","pulse","9","HI","2"
"6877","OD ","440",0.062,"all","10","pulse","12","HI","2"
"6878","OD ","440",0.065,"all","10","pulse","15","HI","2"
"6879","OD ","440",0.082,"all","10","pulse","18","HI","2"
"6880","OD ","440",0.09,"all","10","pulse","21","HI","2"
"6881","OD ","450",0.058,"all","10","pulse","9","HI","2"
"6882","OD ","450",0.062,"all","10","pulse","12","HI","2"
"6883","OD ","450",0.064,"all","10","pulse","15","HI","2"
"6884","OD ","450",0.081,"all","10","pulse","18","HI","2"
"6885","OD ","450",0.089,"all","10","pulse","21","HI","2"
"6886","OD ","650",0.045,"all","10","pulse","9","HI","2"
"6887","OD ","650",0.047,"all","10","pulse","12","HI","2"
"6888","OD ","650",0.049,"all","10","pulse","15","HI","2"
"6889","OD ","650",0.06,"all","10","pulse","18","HI","2"
"6890","OD ","650",0.065,"all","10","pulse","21","HI","2"
"6891","OD ","800",0.045,"all","10","pulse","9","HI","2"
"6892","OD ","800",0.047,"all","10","pulse","12","HI","2"
"6893","OD ","800",0.049,"all","10","pulse","15","HI","2"
"6894","OD ","800",0.059,"all","10","pulse","18","HI","2"
"6895","OD ","800",0.061,"all","10","pulse","21","HI","2"
"6896","RFU ","395,680",58,"all","10","pulse","9","HI","3"
"6897","RFU ","395,680",58,"all","10","pulse","12","HI","3"
"6898","RFU ","395,680",152,"all","10","pulse","15","HI","3"
"6899","RFU ","395,680",174,"all","10","pulse","18","HI","3"
"6900","RFU ","395,680",188,"all","10","pulse","21","HI","3"
"6901","RFU ","614,680",5,"all","10","pulse","9","HI","3"
"6902","RFU ","614,680",8,"all","10","pulse","12","HI","3"
"6903","RFU ","614,680",19,"all","10","pulse","15","HI","3"
"6904","RFU ","614,680",21,"all","10","pulse","18","HI","3"
"6905","RFU ","614,680",29,"all","10","pulse","21","HI","3"
"6906","RFU ","440,660",45,"all","10","pulse","9","HI","3"
"6907","RFU ","440,660",55,"all","10","pulse","12","HI","3"
"6908","RFU ","440,660",77,"all","10","pulse","15","HI","3"
"6909","RFU ","440,660",117,"all","10","pulse","18","HI","3"
"6910","RFU ","440,660",119,"all","10","pulse","21","HI","3"
"6911","OD ","440",0.061,"all","10","pulse","9","HI","3"
"6912","OD ","440",0.067,"all","10","pulse","12","HI","3"
"6913","OD ","440",0.075,"all","10","pulse","15","HI","3"
"6914","OD ","440",0.087,"all","10","pulse","18","HI","3"
"6915","OD ","440",0.102,"all","10","pulse","21","HI","3"
"6916","OD ","450",0.06,"all","10","pulse","9","HI","3"
"6917","OD ","450",0.066,"all","10","pulse","12","HI","3"
"6918","OD ","450",0.073,"all","10","pulse","15","HI","3"
"6919","OD ","450",0.091,"all","10","pulse","18","HI","3"
"6920","OD ","450",0.1,"all","10","pulse","21","HI","3"
"6921","OD ","650",0.045,"all","10","pulse","9","HI","3"
"6922","OD ","650",0.05,"all","10","pulse","12","HI","3"
"6923","OD ","650",0.056,"all","10","pulse","15","HI","3"
"6924","OD ","650",0.065,"all","10","pulse","18","HI","3"
"6925","OD ","650",0.07,"all","10","pulse","21","HI","3"
"6926","OD ","800",0.046,"all","10","pulse","9","HI","3"
"6927","OD ","800",0.049,"all","10","pulse","12","HI","3"
"6928","OD ","800",0.054,"all","10","pulse","15","HI","3"
"6929","OD ","800",0.061,"all","10","pulse","18","HI","3"
"6930","OD ","800",0.065,"all","10","pulse","21","HI","3"
"6931","RFU ","395,680",9,"all","1","pulse","9","Low","1"
"6932","RFU ","395,680",11,"all","1","pulse","12","Low","1"
"6933","RFU ","395,680",21,"all","1","pulse","15","Low","1"
"6934","RFU ","395,680",22,"all","1","pulse","18","Low","1"
"6935","RFU ","395,680",37,"all","1","pulse","21","Low","1"
"6936","RFU ","614,680",0,"all","1","pulse","9","Low","1"
"6937","RFU ","614,680",6,"all","1","pulse","12","Low","1"
"6938","RFU ","614,680",6,"all","1","pulse","15","Low","1"
"6939","RFU ","614,680",5,"all","1","pulse","18","Low","1"
"6940","RFU ","614,680",10,"all","1","pulse","21","Low","1"
"6941","RFU ","440,660",20,"all","1","pulse","9","Low","1"
"6942","RFU ","440,660",15,"all","1","pulse","12","Low","1"
"6943","RFU ","440,660",26,"all","1","pulse","15","Low","1"
"6944","RFU ","440,660",25,"all","1","pulse","18","Low","1"
"6945","RFU ","440,660",32,"all","1","pulse","21","Low","1"
"6946","OD ","440",0.047,"all","1","pulse","9","Low","1"
"6947","OD ","440",0.049,"all","1","pulse","12","Low","1"
"6948","OD ","440",0.048,"all","1","pulse","15","Low","1"
"6949","OD ","440",0.048,"all","1","pulse","18","Low","1"
"6950","OD ","440",0.059,"all","1","pulse","21","Low","1"
"6951","OD ","450",0.046,"all","1","pulse","9","Low","1"
"6952","OD ","450",0.048,"all","1","pulse","12","Low","1"
"6953","OD ","450",0.048,"all","1","pulse","15","Low","1"
"6954","OD ","450",0.047,"all","1","pulse","18","Low","1"
"6955","OD ","450",0.059,"all","1","pulse","21","Low","1"
"6956","OD ","650",0.04,"all","1","pulse","9","Low","1"
"6957","OD ","650",0.042,"all","1","pulse","12","Low","1"
"6958","OD ","650",0.042,"all","1","pulse","15","Low","1"
"6959","OD ","650",0.041,"all","1","pulse","18","Low","1"
"6960","OD ","650",0.047,"all","1","pulse","21","Low","1"
"6961","OD ","800",0.04,"all","1","pulse","9","Low","1"
"6962","OD ","800",0.045,"all","1","pulse","12","Low","1"
"6963","OD ","800",0.044,"all","1","pulse","15","Low","1"
"6964","OD ","800",0.044,"all","1","pulse","18","Low","1"
"6965","OD ","800",0.045,"all","1","pulse","21","Low","1"
"6966","RFU ","395,680",18,"all","1","pulse","9","Low","2"
"6967","RFU ","395,680",16,"all","1","pulse","12","Low","2"
"6968","RFU ","395,680",17,"all","1","pulse","15","Low","2"
"6969","RFU ","395,680",20,"all","1","pulse","18","Low","2"
"6970","RFU ","395,680",17,"all","1","pulse","21","Low","2"
"6971","RFU ","614,680",0,"all","1","pulse","9","Low","2"
"6972","RFU ","614,680",2,"all","1","pulse","12","Low","2"
"6973","RFU ","614,680",3,"all","1","pulse","15","Low","2"
"6974","RFU ","614,680",1,"all","1","pulse","18","Low","2"
"6975","RFU ","614,680",4,"all","1","pulse","21","Low","2"
"6976","RFU ","440,660",15,"all","1","pulse","9","Low","2"
"6977","RFU ","440,660",9,"all","1","pulse","12","Low","2"
"6978","RFU ","440,660",28,"all","1","pulse","15","Low","2"
"6979","RFU ","440,660",14,"all","1","pulse","18","Low","2"
"6980","RFU ","440,660",30,"all","1","pulse","21","Low","2"
"6981","OD ","440",0.046,"all","1","pulse","9","Low","2"
"6982","OD ","440",0.05,"all","1","pulse","12","Low","2"
"6983","OD ","440",0.048,"all","1","pulse","15","Low","2"
"6984","OD ","440",0.047,"all","1","pulse","18","Low","2"
"6985","OD ","440",0.048,"all","1","pulse","21","Low","2"
"6986","OD ","450",0.046,"all","1","pulse","9","Low","2"
"6987","OD ","450",0.05,"all","1","pulse","12","Low","2"
"6988","OD ","450",0.047,"all","1","pulse","15","Low","2"
"6989","OD ","450",0.047,"all","1","pulse","18","Low","2"
"6990","OD ","450",0.047,"all","1","pulse","21","Low","2"
"6991","OD ","650",0.04,"all","1","pulse","9","Low","2"
"6992","OD ","650",0.041,"all","1","pulse","12","Low","2"
"6993","OD ","650",0.039,"all","1","pulse","15","Low","2"
"6994","OD ","650",0.041,"all","1","pulse","18","Low","2"
"6995","OD ","650",0.04,"all","1","pulse","21","Low","2"
"6996","OD ","800",0.039,"all","1","pulse","9","Low","2"
"6997","OD ","800",0.045,"all","1","pulse","12","Low","2"
"6998","OD ","800",0.039,"all","1","pulse","15","Low","2"
"6999","OD ","800",0.041,"all","1","pulse","18","Low","2"
"7000","OD ","800",0.043,"all","1","pulse","21","Low","2"
"7001","RFU ","395,680",12,"all","1","pulse","9","Low","3"
"7002","RFU ","395,680",12,"all","1","pulse","12","Low","3"
"7003","RFU ","395,680",19,"all","1","pulse","15","Low","3"
"7004","RFU ","395,680",13,"all","1","pulse","18","Low","3"
"7005","RFU ","395,680",12,"all","1","pulse","21","Low","3"
"7006","RFU ","614,680",8,"all","1","pulse","9","Low","3"
"7007","RFU ","614,680",0,"all","1","pulse","12","Low","3"
"7008","RFU ","614,680",3,"all","1","pulse","15","Low","3"
"7009","RFU ","614,680",5,"all","1","pulse","18","Low","3"
"7010","RFU ","614,680",3,"all","1","pulse","21","Low","3"
"7011","RFU ","440,660",19,"all","1","pulse","9","Low","3"
"7012","RFU ","440,660",9,"all","1","pulse","12","Low","3"
"7013","RFU ","440,660",20,"all","1","pulse","15","Low","3"
"7014","RFU ","440,660",18,"all","1","pulse","18","Low","3"
"7015","RFU ","440,660",26,"all","1","pulse","21","Low","3"
"7016","OD ","440",0.045,"all","1","pulse","9","Low","3"
"7017","OD ","440",0.049,"all","1","pulse","12","Low","3"
"7018","OD ","440",0.048,"all","1","pulse","15","Low","3"
"7019","OD ","440",0.046,"all","1","pulse","18","Low","3"
"7020","OD ","440",0.045,"all","1","pulse","21","Low","3"
"7021","OD ","450",0.045,"all","1","pulse","9","Low","3"
"7022","OD ","450",0.048,"all","1","pulse","12","Low","3"
"7023","OD ","450",0.047,"all","1","pulse","15","Low","3"
"7024","OD ","450",0.046,"all","1","pulse","18","Low","3"
"7025","OD ","450",0.045,"all","1","pulse","21","Low","3"
"7026","OD ","650",0.039,"all","1","pulse","9","Low","3"
"7027","OD ","650",0.04,"all","1","pulse","12","Low","3"
"7028","OD ","650",0.04,"all","1","pulse","15","Low","3"
"7029","OD ","650",0.04,"all","1","pulse","18","Low","3"
"7030","OD ","650",0.039,"all","1","pulse","21","Low","3"
"7031","OD ","800",0.041,"all","1","pulse","9","Low","3"
"7032","OD ","800",0.044,"all","1","pulse","12","Low","3"
"7033","OD ","800",0.041,"all","1","pulse","15","Low","3"
"7034","OD ","800",0.041,"all","1","pulse","18","Low","3"
"7035","OD ","800",0.04,"all","1","pulse","21","Low","3"
"7036","RFU ","395,680",10,"all","1","pulse","9","HI","1"
"7037","RFU ","395,680",2,"all","1","pulse","12","HI","1"
"7038","RFU ","395,680",4,"all","1","pulse","15","HI","1"
"7039","RFU ","395,680",5,"all","1","pulse","18","HI","1"
"7040","RFU ","395,680",6,"all","1","pulse","21","HI","1"
"7041","RFU ","614,680",0,"all","1","pulse","9","HI","1"
"7042","RFU ","614,680",1,"all","1","pulse","12","HI","1"
"7043","RFU ","614,680",3,"all","1","pulse","15","HI","1"
"7044","RFU ","614,680",4,"all","1","pulse","18","HI","1"
"7045","RFU ","614,680",1,"all","1","pulse","21","HI","1"
"7046","RFU ","440,660",13,"all","1","pulse","9","HI","1"
"7047","RFU ","440,660",12,"all","1","pulse","12","HI","1"
"7048","RFU ","440,660",9,"all","1","pulse","15","HI","1"
"7049","RFU ","440,660",11,"all","1","pulse","18","HI","1"
"7050","RFU ","440,660",10,"all","1","pulse","21","HI","1"
"7051","OD ","440",0.044,"all","1","pulse","9","HI","1"
"7052","OD ","440",0.045,"all","1","pulse","12","HI","1"
"7053","OD ","440",0.046,"all","1","pulse","15","HI","1"
"7054","OD ","440",0.045,"all","1","pulse","18","HI","1"
"7055","OD ","440",0.045,"all","1","pulse","21","HI","1"
"7056","OD ","450",0.043,"all","1","pulse","9","HI","1"
"7057","OD ","450",0.044,"all","1","pulse","12","HI","1"
"7058","OD ","450",0.045,"all","1","pulse","15","HI","1"
"7059","OD ","450",0.044,"all","1","pulse","18","HI","1"
"7060","OD ","450",0.045,"all","1","pulse","21","HI","1"
"7061","OD ","650",0.038,"all","1","pulse","9","HI","1"
"7062","OD ","650",0.039,"all","1","pulse","12","HI","1"
"7063","OD ","650",0.038,"all","1","pulse","15","HI","1"
"7064","OD ","650",0.039,"all","1","pulse","18","HI","1"
"7065","OD ","650",0.038,"all","1","pulse","21","HI","1"
"7066","OD ","800",0.04,"all","1","pulse","9","HI","1"
"7067","OD ","800",0.042,"all","1","pulse","12","HI","1"
"7068","OD ","800",0.041,"all","1","pulse","15","HI","1"
"7069","OD ","800",0.042,"all","1","pulse","18","HI","1"
"7070","OD ","800",0.042,"all","1","pulse","21","HI","1"
"7071","RFU ","395,680",2,"all","1","pulse","9","HI","2"
"7072","RFU ","395,680",5,"all","1","pulse","12","HI","2"
"7073","RFU ","395,680",7,"all","1","pulse","15","HI","2"
"7074","RFU ","395,680",7,"all","1","pulse","18","HI","2"
"7075","RFU ","395,680",10,"all","1","pulse","21","HI","2"
"7076","RFU ","614,680",3,"all","1","pulse","9","HI","2"
"7077","RFU ","614,680",0,"all","1","pulse","12","HI","2"
"7078","RFU ","614,680",5,"all","1","pulse","15","HI","2"
"7079","RFU ","614,680",9,"all","1","pulse","18","HI","2"
"7080","RFU ","614,680",2,"all","1","pulse","21","HI","2"
"7081","RFU ","440,660",13,"all","1","pulse","9","HI","2"
"7082","RFU ","440,660",18,"all","1","pulse","12","HI","2"
"7083","RFU ","440,660",7,"all","1","pulse","15","HI","2"
"7084","RFU ","440,660",15,"all","1","pulse","18","HI","2"
"7085","RFU ","440,660",18,"all","1","pulse","21","HI","2"
"7086","OD ","440",0.046,"all","1","pulse","9","HI","2"
"7087","OD ","440",0.045,"all","1","pulse","12","HI","2"
"7088","OD ","440",0.044,"all","1","pulse","15","HI","2"
"7089","OD ","440",0.044,"all","1","pulse","18","HI","2"
"7090","OD ","440",0.045,"all","1","pulse","21","HI","2"
"7091","OD ","450",0.045,"all","1","pulse","9","HI","2"
"7092","OD ","450",0.044,"all","1","pulse","12","HI","2"
"7093","OD ","450",0.043,"all","1","pulse","15","HI","2"
"7094","OD ","450",0.044,"all","1","pulse","18","HI","2"
"7095","OD ","450",0.043,"all","1","pulse","21","HI","2"
"7096","OD ","650",0.038,"all","1","pulse","9","HI","2"
"7097","OD ","650",0.038,"all","1","pulse","12","HI","2"
"7098","OD ","650",0.037,"all","1","pulse","15","HI","2"
"7099","OD ","650",0.038,"all","1","pulse","18","HI","2"
"7100","OD ","650",0.037,"all","1","pulse","21","HI","2"
"7101","OD ","800",0.041,"all","1","pulse","9","HI","2"
"7102","OD ","800",0.041,"all","1","pulse","12","HI","2"
"7103","OD ","800",0.04,"all","1","pulse","15","HI","2"
"7104","OD ","800",0.041,"all","1","pulse","18","HI","2"
"7105","OD ","800",0.04,"all","1","pulse","21","HI","2"
"7106","RFU ","395,680",1,"all","1","pulse","9","HI","3"
"7107","RFU ","395,680",6,"all","1","pulse","12","HI","3"
"7108","RFU ","395,680",10,"all","1","pulse","15","HI","3"
"7109","RFU ","395,680",8,"all","1","pulse","18","HI","3"
"7110","RFU ","395,680",11,"all","1","pulse","21","HI","3"
"7111","RFU ","614,680",2,"all","1","pulse","9","HI","3"
"7112","RFU ","614,680",2,"all","1","pulse","12","HI","3"
"7113","RFU ","614,680",1,"all","1","pulse","15","HI","3"
"7114","RFU ","614,680",1,"all","1","pulse","18","HI","3"
"7115","RFU ","614,680",1,"all","1","pulse","21","HI","3"
"7116","RFU ","440,660",11,"all","1","pulse","9","HI","3"
"7117","RFU ","440,660",12,"all","1","pulse","12","HI","3"
"7118","RFU ","440,660",8,"all","1","pulse","15","HI","3"
"7119","RFU ","440,660",16,"all","1","pulse","18","HI","3"
"7120","RFU ","440,660",16,"all","1","pulse","21","HI","3"
"7121","OD ","440",0.043,"all","1","pulse","9","HI","3"
"7122","OD ","440",0.044,"all","1","pulse","12","HI","3"
"7123","OD ","440",0.043,"all","1","pulse","15","HI","3"
"7124","OD ","440",0.045,"all","1","pulse","18","HI","3"
"7125","OD ","440",0.046,"all","1","pulse","21","HI","3"
"7126","OD ","450",0.042,"all","1","pulse","9","HI","3"
"7127","OD ","450",0.043,"all","1","pulse","12","HI","3"
"7128","OD ","450",0.042,"all","1","pulse","15","HI","3"
"7129","OD ","450",0.044,"all","1","pulse","18","HI","3"
"7130","OD ","450",0.044,"all","1","pulse","21","HI","3"
